Prototype,CZ,Vintage,Object Class_1,Object Name_1.1 / FixedWindow_Nonres,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.2 / FixedWindow_Guest,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.3 / OperableWindow_Nonres,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.4 / FixedAndOperableWindow_Res,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.5 / Skylight_Nonres,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Class_2,Object Name_2.1 / Insulation_ExtWall_MetalFramed_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.2 / Insulation_ExtWall_MetalFramed_Guest,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.3 / Insulation_ExtWall_MetalFramed_Res,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.4 / Insulation_ExtWall_MetalBuilding_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.5 / Insulation_ExtWall_MassLight_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.6 / Insulation_ExtWall_Concrete4in_Insulated,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.7 / Insulation_ExtWall_WoodFramed_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.8 / Insulation_ExtWall_WoodFramed_Res,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.9 / Insulation_FlatRoof_MetalBuilding_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.10 / Insulation_FlatRoof_Concrete8in_Insulated,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.11 / Insulation_FlatRoof_WoodFramingAndOther_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.12 / Insulation_FlatRoof_WoodFramingAndOther_Guest,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.13 / Insulation_FlatRoof_WoodFramingAndOther_Res,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.14 / Insulation_AtticFloor_Reversed,Field Name,Value,Unit,#U_Factor,Unit
OfficeMedium,16,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.615,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.6964200000000002,in.,0.15082956259426847,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,1,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.615,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,2,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.5800000000000001,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,3,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.605,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,4,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.605,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,5,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.605,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,6,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.595,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,7,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.595,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,8,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.595,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,9,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.595,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,10,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.5800000000000001,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,1.7586215384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,11,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.5800000000000001,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,12,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.5800000000000001,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,13,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.5800000000000001,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,14,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.5800000000000001,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,15,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.5800000000000001,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeMedium,16,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.74,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.615,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_WoodFramingAndOther_Nonres,Thickness,2.509633684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,
OfficeSmall,1,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,1.4915015384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,5.371701428571429,in.,0.028,BTU/(h-ft2-F)
OfficeSmall,2,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,2.45304,in.,0.053,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,5.371701428571429,in.,0.028,BTU/(h-ft2-F)
OfficeSmall,3,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,1.0118635294117648,in.,0.102,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,5.371701428571429,in.,0.028,BTU/(h-ft2-F)
OfficeSmall,4,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,2.45304,in.,0.053,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,5.371701428571429,in.,0.028,BTU/(h-ft2-F)
OfficeSmall,5,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,1.126724210526316,in.,0.095,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,5.371701428571429,in.,0.028,BTU/(h-ft2-F)
OfficeSmall,6,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,1.0118635294117648,in.,0.102,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,3.0761087234042552,in.,0.047,BTU/(h-ft2-F)
OfficeSmall,7,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,1.0118635294117648,in.,0.102,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,3.0761087234042552,in.,0.047,BTU/(h-ft2-F)
OfficeSmall,8,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,1.126724210526316,in.,0.095,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,3.0761087234042552,in.,0.047,BTU/(h-ft2-F)
OfficeSmall,9,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.34,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.22,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,2.45304,in.,0.053,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,5.371701428571429,in.,0.028,BTU/(h-ft2-F)
OfficeSmall,10,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,2.45304,in.,0.053,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,5.371701428571429,in.,0.028,BTU/(h-ft2-F)
OfficeSmall,11,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.34,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.22,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,3.2387542857142853,in.,0.042,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,5.371701428571429,in.,0.028,BTU/(h-ft2-F)
OfficeSmall,12,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.34,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.22,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,2.45304,in.,0.053,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,5.371701428571429,in.,0.028,BTU/(h-ft2-F)
OfficeSmall,13,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.34,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.22,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,2.45304,in.,0.053,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,5.371701428571429,in.,0.028,BTU/(h-ft2-F)
OfficeSmall,14,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.34,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.22,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,2.45304,in.,0.053,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,5.371701428571429,in.,0.028,BTU/(h-ft2-F)
OfficeSmall,15,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.34,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.22,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,3.6372505263157895,in.,0.038,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,5.371701428571429,in.,0.028,BTU/(h-ft2-F)
OfficeSmall,16,NC,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,2.45304,in.,0.053,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,5.371701428571429,in.,0.028,BTU/(h-ft2-F)
OfficeSmall,1,V4,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,1.0118635294117648,in.,0.102,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,2.9380279591836733,in.,0.049,BTU/(h-ft2-F)
OfficeSmall,2,V4,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,2.1479552542372886,in.,0.059,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,3.770053076923077,in.,0.039,BTU/(h-ft2-F)
OfficeSmall,3,V4,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_ExtWall_WoodFramed_Nonres,Thickness,0.8984945454545457,in.,0.11,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_AtticFloor_Reversed,Thickness,3.770053076923077,in.,0.039,BTU/(h-ft2-F)
